origin_200 mse:53.688252795375 ,acc=1.0
OOitr_30_100_3 : mse=1.7848107796685226 ,acc=0.9559748427672956
	30 is chosen from 100 trees
OOitr_40_100_3 : mse=3.051806412742522 ,acc=0.9937106918238994
	40 is chosen from 100 trees
OOitr_50_100_3 : mse=4.946494683192134 ,acc=0.9937106918238994
	50 is chosen from 100 trees
OOitr_30_60_15 : mse=4.159598020427554 ,acc=0.9748427672955975
	30 is chosen from 60 trees
OOitr_40_60_15 : mse=6.376775486387102 ,acc=0.9937106918238994
	40 is chosen from 60 trees
OOitr_50_60_15 : mse=9.448925866471358 ,acc=0.9811320754716981
	50 is chosen from 60 trees
OOitr_30_80_20 : mse=4.049600650011246 ,acc=0.9874213836477987
	30 is chosen from 80 trees
OOitr_40_80_20 : mse=5.695970649393302 ,acc=1.0
	40 is chosen from 80 trees
OOitr_50_80_20 : mse=7.8845172924262075 ,acc=1.0
	50 is chosen from 80 trees

origin   		oo_15    		oo_20    		oo_25    		oo_15    		oo_20    		oo_25    		oo_15    		oo_20    		oo_25    		label
-3.28267 		-0.445372		-0.651657		-0.853479		-0.465602		-0.803573		-0.953611		-0.503287		-0.899935		-0.940369		0.0      
-3.22651 		-0.299223		-0.465694		-0.7773  		-1.02554 		-1.14956 		-1.3383  		-1.14751 		-1.2069  		-1.35234 		0.0      
-5.48406 		-0.497375		-0.678558		-0.970833		-1.53774 		-2.0584  		-2.73728 		-1.6847  		-1.68779 		-1.87355 		0.0      
-5.71783 		-0.649613		-0.946286		-1.43422 		-1.2205  		-1.71699 		-1.94426 		-1.41301 		-1.64367 		-1.88059 		0.0      
-1.3929  		0.321999 		-0.0153059		-0.186102		0.00539951		-0.0666336		0.0442509		-0.36993 		-0.602093		-0.547983		0.0      
-7.61294 		-1.21543 		-1.687   		-2.20273 		-1.83623 		-2.35689 		-3.09522 		-2.03297 		-2.57329 		-2.87738 		0.0      
-6.09832 		-0.832936		-1.14496 		-1.75321 		-1.33979 		-1.91244 		-2.58143 		-1.27024 		-1.65821 		-2.16185 		0.0      
-5.1159  		-0.788121		-0.943163		-1.53087 		-1.33979 		-1.80072 		-2.12977 		-1.17617 		-1.49622 		-1.97558 		0.0      
-5.97729 		-0.632809		-0.87872 		-1.2913  		-1.74991 		-2.27057 		-3.0089  		-1.85124 		-1.96409 		-2.14984 		0.0      
-3.2399  		-0.529104		-0.876537		-1.27062 		-0.801745		-1.29823 		-1.36296 		-1.06741 		-1.38569 		-1.45431 		0.0      
-7.88307 		-1.05953 		-1.46338 		-2.00243 		-1.9766  		-2.31645 		-2.99515 		-1.96553 		-2.41829 		-2.88218 		0.0      
-4.19851 		-0.0323397		-0.226609		-0.625283		-0.969846		-1.25436 		-1.71016 		-0.769992		-0.955977		-1.19134 		0.0      
-4.9705  		-0.453276		-0.749445		-1.12353 		-0.750852		-1.31078 		-1.63734 		-1.0308  		-1.19447 		-1.53816 		0.0      
-2.59769 		-0.10129 		-0.132219		-0.265541		-1.22655 		-1.41141 		-1.82847 		-1.03359 		-0.989535		-1.28459 		0.0      
-3.06415 		-0.131904		-0.141612		-0.471608		-1.05029 		-1.3813  		-1.51652 		-0.864285		-0.992813		-1.23361 		0.0      
-4.75838 		-0.494656		-0.619043		-0.914597		-1.30532 		-1.59632 		-2.07149 		-1.35898 		-1.34969 		-1.58505 		0.0      
-2.81211 		0.166294 		-0.147077		-0.601199		-0.307583		-0.527824		-0.649648		-0.121053		-0.423074		-0.743935		0.0      
-7.34255 		-1.28962 		-1.86428 		-2.49251 		-1.44312 		-2.08553 		-2.45484 		-1.41171 		-2.05687 		-2.56328 		0.0      
-2.34049 		0.104308 		-0.143691		-0.330115		-0.481464		-0.402875		-0.382016		-0.307398		-0.584458		-0.897445		0.0      
-3.74145 		-0.415129		-0.69734 		-1.13717 		-1.05616 		-1.34068 		-1.65728 		-0.950267		-1.3587  		-1.64171 		0.0      
-4.84121 		-0.196281		-0.623348		-1.14083 		-0.914967		-1.26832 		-1.58493 		-0.760605		-1.13985 		-1.50051 		0.0      
-4.9705  		-0.453276		-0.749445		-1.12353 		-0.750852		-1.31078 		-1.63734 		-1.0308  		-1.19447 		-1.53816 		0.0      
-5.35647 		-0.614066		-0.970593		-1.40738 		-1.48949 		-1.63668 		-1.95491 		-1.33439 		-1.86029 		-2.20549 		0.0      
-3.17471 		-0.489594		-0.608434		-0.969607		-0.480453		-1.04039 		-1.30377 		-0.820747		-0.984412		-1.3281  		0.0      
-2.0584  		0.170707 		-0.0910135		-0.454699		-0.237703		-0.40392 		-0.416158		-0.14787 		-0.399012		-0.60001 		0.0      
-7.94807 		-1.31224 		-1.89068 		-2.47861 		-1.70086 		-2.30168 		-2.75727 		-1.64859 		-2.34203 		-2.72857 		0.0      
-3.5322  		0.0341746		-0.296011		-0.725379		-0.380879		-0.610399		-0.78477 		-0.149811		-0.498797		-0.79306 		0.0      
-3.25883 		0.0341746		-0.296011		-0.725379		-0.380879		-0.610399		-0.693325		-0.149811		-0.498797		-0.79306 		0.0      
15.1056  		3.59553  		4.39971  		5.49805  		4.3219   		5.0777   		6.08873  		4.28238  		4.90885  		5.82826  		1.0      
11.5226  		2.98487  		3.62323  		4.27183  		3.8724   		4.8133   		5.80305  		3.60238  		4.05486  		4.86279  		1.0      
10.3321  		3.17289  		3.97304  		4.61582  		2.52108  		3.52568  		4.45304  		2.39847  		3.37289  		4.25507  		1.0      
11.0022  		3.05671  		3.67425  		4.32778  		3.74494  		4.42484  		5.34098  		3.64535  		4.27769  		4.9507   		1.0      
11.6212  		3.70461  		4.16125  		4.7045   		4.24658  		4.66965  		5.35652  		4.10958  		4.86396  		5.47485  		1.0      
14.1207  		3.39788  		4.18304  		5.03541  		4.11378  		4.89167  		5.8128   		4.08106  		4.77352  		5.60355  		1.0      
14.5231  		3.69627  		4.5716   		5.49967  		4.26119  		5.21803  		6.07434  		4.10505  		5.02575  		5.94631  		1.0      
4.99228  		1.58173  		1.73109  		1.82503  		1.69164  		1.93053  		2.15645  		1.81546  		1.85425  		2.31232  		1.0      
4.70978  		1.2602   		1.89901  		2.32834  		0.980963 		1.18663  		1.46748  		0.619345 		1.19773  		1.97157  		1.0      
4.59053  		1.561    		1.97084  		2.07265  		1.87648  		1.77263  		2.04639  		1.49932  		1.82333  		2.59718  		1.0      
13.7454  		3.42248  		4.21827  		4.94981  		4.25993  		4.77063  		5.5599   		4.01695  		4.71521  		5.59099  		1.0      
3.84847  		1.18713  		1.54537  		1.75631  		1.5146   		1.59339  		1.85725  		1.11072  		1.26844  		2.07353  		1.0      
2.96811  		1.07214  		1.64921  		2.02355  		0.919587 		0.883432 		1.12575  		0.555891 		1.02216  		1.70453  		1.0      
14.1314  		3.63358  		4.41874  		5.27111  		4.11378  		4.89167  		5.57987  		4.19109  		4.88355  		5.71359  		1.0      
12.1342  		3.15257  		3.7051   		4.30301  		3.78306  		4.60847  		5.53265  		3.75079  		4.17522  		4.87855  		1.0      
14.1521  		3.63121  		4.21931  		4.95559  		4.22388  		4.7241   		5.29827  		4.08232  		4.77478  		5.60481  		1.0      
4.38182  		1.46253  		1.88849  		2.16449  		1.56823  		1.82783  		2.15133  		1.21873  		1.464    		2.2776   		1.0      
2.96811  		1.07214  		1.64921  		2.02355  		0.919587 		0.883432 		1.12575  		0.555891 		1.02216  		1.70453  		1.0      
6.78405  		1.44005  		1.71257  		2.24189  		2.72294  		3.41736  		3.85916  		2.99416  		2.69568  		2.9181   		1.0      
5.40915  		1.37585  		1.42302  		1.54944  		2.29017  		2.09993  		2.2808   		2.16432  		2.17937  		2.05378  		1.0      
4.42725  		1.23477  		1.19087  		1.30597  		2.30411  		2.22766  		2.39472  		2.18607  		2.07794  		1.90596  		1.0      
7.53975  		1.68224  		2.0291   		2.55847  		2.84368  		3.63219  		4.14874  		3.05147  		2.98351  		3.43844  		1.0      
10.1904  		2.86486  		3.55253  		4.32675  		3.63827  		4.33269  		5.08216  		3.85573  		4.38052  		4.70305  		1.0      
5.29044  		1.49198  		1.61523  		1.97053  		2.69403  		3.28702  		3.70339  		3.02565  		2.73914  		2.60175  		1.0      
10.1262  		2.71497  		3.19156  		3.78257  		3.43469  		4.2232   		4.83119  		3.78596  		3.92071  		4.3917   		1.0      
8.96122  		2.40068  		2.73817  		3.16419  		3.03249  		3.29622  		3.52372  		2.9893   		3.36121  		3.71508  		1.0      
10.9828  		3.00681  		3.76533  		4.53956  		3.63827  		4.42678  		5.17626  		3.93912  		4.46391  		4.96307  		1.0      
7.43034  		1.68224  		2.0291   		2.55847  		2.84368  		3.63219  		4.14874  		3.05147  		2.98351  		3.43844  		1.0      
10.9828  		3.00681  		3.76533  		4.53956  		3.63827  		4.42678  		5.17626  		3.93912  		4.46391  		4.96307  		1.0      
11.9801  		3.11007  		3.83     		4.70805  		3.76023  		4.70688  		5.66972  		3.57093  		4.364    		5.26019  		1.0      
13.2596  		3.69596  		4.30934  		5.16253  		4.17755  		5.12419  		6.12493  		4.08945  		4.80569  		5.70188  		1.0      
10.097   		2.58266  		3.09352  		3.83338  		3.5567   		4.50334  		5.20799  		3.38103  		3.75495  		4.57921  		1.0      
11.4075  		2.90131  		3.55119  		4.36755  		3.89276  		4.83941  		5.80225  		3.59796  		4.12985  		4.95411  		1.0      
4.39988  		1.21685  		1.4698   		1.69472  		0.704267 		1.26412  		1.80363  		0.641178 		0.918985 		1.34914  		1.0      
12.3686  		3.84044  		4.54333  		5.41591  		4.33374  		5.28038  		6.28113  		4.2426   		5.06912  		5.99348  		1.0      
15.8108  		3.96724  		4.98877  		6.01972  		4.67558  		5.88505  		6.90259  		4.58468  		5.59126  		6.64456  		1.0      
3.09821  		1.08761  		1.30264  		1.37919  		0.700538 		0.904781 		1.36012  		0.559368 		0.730981 		1.06965  		1.0      
15.3586  		3.86286  		4.81405  		5.82114  		4.54236  		5.65468  		6.6767   		4.33423  		5.34082  		6.39412  		1.0      
12.8745  		3.85245  		4.52465  		5.41015  		4.33374  		5.28038  		6.28113  		4.2426   		5.06912  		5.99348  		1.0      
10.5449  		2.58553  		3.13383  		3.86622  		3.5968   		4.54344  		5.38752  		3.34753  		3.81959  		4.69972  		1.0      
15.8108  		3.96724  		4.98877  		6.01972  		4.67558  		5.88505  		6.90259  		4.58468  		5.59126  		6.64456  		1.0      
4.89366  		1.05129  		1.23563  		1.32509  		0.970937 		1.17518  		1.76995  		0.769426 		0.941039 		1.27971  		1.0      
3.09821  		1.08761  		1.30264  		1.37919  		0.700538 		0.904781 		1.36012  		0.559368 		0.730981 		1.06965  		1.0      
7.52438  		1.96209  		2.34845  		2.90609  		2.90929  		3.52103  		3.96457  		3.15496  		3.30717  		3.44693  		1.0      
11.1286  		2.81665  		3.53983  		4.06592  		3.46361  		4.2384   		4.86646  		3.64551  		4.21129  		4.61759  		1.0      
9.58255  		2.57393  		3.06631  		3.32448  		3.17615  		3.66157  		4.12462  		3.27509  		3.84087  		4.24716  		1.0      
7.5721   		2.50707  		2.49782  		2.65104  		3.16601  		3.14562  		3.38118  		3.08815  		3.37108  		3.59517  		1.0      
9.43549  		2.57393  		3.06631  		3.32448  		3.17615  		3.66157  		4.12462  		3.27509  		3.84087  		4.24716  		1.0      
5.55193  		2.42522  		2.4748   		2.53512  		3.10142  		3.01768  		3.24318  		3.13498  		3.52818  		3.58535  		1.0      
9.50322  		2.0869   		2.63451  		3.23436  		3.15617  		3.95866  		4.72862  		3.24269  		3.48789  		3.73656  		1.0      
6.13254  		1.65949  		1.85772  		2.23146  		2.92653  		3.53827  		3.98182  		3.07635  		2.98197  		2.8815   		1.0      
3.62195  		1.37749  		1.62743  		1.70413  		0.695567 		0.906527 		1.20601  		0.835028 		0.978268 		1.30455  		1.0      
12.5186  		2.85284  		3.75869  		4.37874  		3.54233  		4.38414  		5.07743  		3.64551  		4.47693  		4.88322  		1.0      
5.56993  		1.59294  		1.76645  		2.13092  		2.78809  		3.39983  		3.84337  		3.04067  		2.86755  		2.75596  		1.0      
10.1871  		2.29619  		3.02854  		3.52747  		3.20747  		3.90127  		4.31868  		3.1316   		3.91562  		4.32192  		1.0      
8.88198  		2.24657  		2.50106  		2.85389  		3.11102  		3.34369  		3.73435  		3.13819  		3.41691  		3.59335  		1.0      
1.07973  		1.00214  		0.89049  		0.822851 		0.0917173		0.0196842		0.130569 		-0.0906847		0.104625 		0.277072 		1.0      
9.81424  		2.48576  		3.15101  		3.49343  		3.13051  		3.68296  		4.08656  		3.27509  		3.98215  		4.38844  		1.0      
3.65228  		1.52255  		1.96417  		2.00149  		0.762278 		1.31473  		1.56166  		0.75668  		1.23484  		1.64114  		1.0      
7.06419  		2.56416  		2.7866   		3.01953  		3.24978  		3.16604  		3.33209  		3.24061  		3.77509  		4.00057  		1.0      
6.01437  		2.37958  		2.60203  		2.74659  		3.05578  		2.97204  		3.1381   		3.13498  		3.66946  		3.72663  		1.0      
1.93404  		0.95787  		1.22027  		1.27409  		0.299323 		0.207332 		0.119556 		0.137277 		0.491686 		0.389063 		1.0      
5.38205  		1.91144  		1.91263  		1.99111  		2.67925  		2.57006  		2.75741  		2.40266  		2.6597   		2.60607  		1.0      
2.13256  		1.33657  		1.48505  		1.4873   		-0.167509		0.300524 		0.606146 		0.00296231		0.229757 		0.357702 		1.0      
11.7695  		3.1029   		3.6616   		4.40384  		4.05726  		4.96368  		5.83389  		3.89888  		4.44366  		5.256    		1.0      
5.56029  		1.69861  		1.6345   		1.98407  		2.85871  		3.76513  		4.45777  		3.15633  		2.78572  		3.2444   		1.0      
6.60655  		2.65001  		2.89472  		3.15965  		3.11765  		2.97047  		3.14776  		2.95517  		3.5141   		3.61144  		1.0      
6.79769  		1.88247  		2.1168   		2.64749  		3.15753  		4.06396  		4.63807  		3.072    		3.20878  		3.85813  		1.0      
6.5983   		2.6507   		2.89541  		3.16034  		3.11765  		2.97047  		3.14776  		2.95587  		3.5148   		3.61214  		1.0      
8.64584  		2.60297  		3.03097  		3.49842  		3.19833  		3.41469  		3.66743  		3.02211  		3.56864  		3.93604  		1.0      
13.4624  		3.46473  		4.26684  		5.16005  		4.14985  		5.05628  		5.97922  		4.04822  		4.90591  		5.71825  		1.0      
1.17725  		0.599179 		0.765583 		0.768508 		-0.0888736		0.0639391		-0.00517448		0.0592845		0.228246 		0.0538461		1.0      
9.41027  		2.97554  		3.37987  		3.9022   		3.56187  		3.62197  		3.71721  		3.37425  		4.13582  		4.35163  		1.0      
9.36931  		1.98338  		2.40187  		3.06792  		2.81319  		3.71961  		4.2639   		3.16467  		3.30484  		3.7356   		1.0      
8.81577  		1.98043  		2.4024   		3.00935  		2.66205  		3.56848  		4.11277  		3.06536  		3.23858  		3.72522  		1.0      
8.39772  		2.98871  		3.42423  		3.82831  		3.61373  		3.42566  		3.55648  		3.42154  		4.29338  		4.51059  		1.0      
11.5116  		2.68017  		3.33487  		3.86571  		3.39304  		3.97762  		4.8239   		3.54131  		4.08548  		4.51697  		1.0      
8.67579  		2.27709  		2.66628  		2.94732  		2.99267  		2.96066  		3.21231  		2.89382  		3.43798  		3.57323  		1.0      
9.21747  		1.79024  		2.35957  		2.86381  		3.29726  		3.72592  		4.5722   		3.16314  		3.56738  		3.99887  		1.0      
7.07706  		1.63022  		1.90218  		2.23186  		2.85332  		3.44423  		4.29357  		3.01466  		3.02782  		3.29573  		1.0      
8.07891  		1.89008  		2.16204  		2.49172  		2.90071  		3.49162  		4.34096  		3.09163  		3.15218  		3.42009  		1.0      
8.73489  		1.75011  		2.00277  		2.53861  		3.15786  		4.06429  		4.94934  		3.1343   		3.08509  		3.55489  		1.0      
8.19368  		1.69558  		1.92352  		2.45009  		3.01942  		3.92585  		4.81089  		3.09861  		2.97067  		3.42935  		1.0      
5.8815   		2.38368  		2.69747  		2.93388  		3.39927  		3.16961  		3.24098  		3.21518  		3.87014  		3.96748  		1.0      
5.90029  		1.70886  		1.93769  		2.02629  		2.85151  		2.63127  		2.78457  		2.71552  		3.08977  		3.07855  		1.0      
12.0867  		3.11582  		3.94682  		4.84573  		4.25764  		5.16407  		6.08702  		3.99433  		4.86975  		5.71027  		1.0      
5.86009  		2.37166  		2.68546  		2.92186  		3.39927  		3.16961  		3.24098  		3.21518  		3.87014  		3.96748  		1.0      
10.9856  		2.11967  		2.75863  		3.56355  		3.65427  		4.56069  		5.48364  		3.36358  		3.72926  		4.46966  		1.0      
12.1081  		3.12784  		3.95883  		4.85775  		4.25764  		5.16407  		6.08702  		3.99433  		4.86975  		5.71027  		1.0      
8.19368  		1.69558  		1.92352  		2.45009  		3.01942  		3.92585  		4.81089  		3.09861  		2.97067  		3.42935  		1.0      
5.90029  		1.70886  		1.93769  		2.02629  		2.85151  		2.63127  		2.78457  		2.71552  		3.08977  		3.07855  		1.0      
10.5097  		2.71952  		3.40637  		4.15932  		3.73828  		4.64471  		5.37343  		3.75357  		4.2041   		4.8695   		1.0      
6.89904  		2.04082  		2.2795   		2.70003  		2.93152  		3.83795  		4.53059  		3.23189  		3.2012   		3.74292  		1.0      
7.03633  		2.04082  		2.27518  		2.6957   		2.93152  		3.83795  		4.53059  		3.23189  		3.2012   		3.74292  		1.0      
7.24841  		2.54728  		2.73317  		3.00263  		2.98825  		2.90441  		3.09176  		2.80271  		3.25137  		3.34732  		1.0      
5.64211  		1.96465  		1.92489  		2.09119  		2.90193  		2.81809  		3.00544  		2.62098  		2.64217  		2.61978  		1.0      
6.04351  		1.71063  		1.78705  		2.13661  		2.85871  		3.76513  		4.45777  		3.15633  		2.78572  		3.2444   		1.0      
10.6741  		3.24738  		3.68757  		4.44921  		4.21345  		5.11987  		5.99008  		4.05204  		4.70708  		5.5476   		1.0      
8.7265   		2.64555  		2.98417  		3.68866  		3.41407  		3.54858  		3.93818  		3.16805  		3.66762  		4.10339  		1.0      
8.57988  		2.56716  		2.99515  		3.4626   		3.19833  		3.41469  		3.66743  		3.02211  		3.56864  		3.93604  		1.0      
6.5983   		2.6507   		2.89541  		3.16034  		3.11765  		2.97047  		3.14776  		2.95587  		3.5148   		3.61214  		1.0      
6.09402  		1.17046  		1.25363  		1.73105  		2.61138  		3.51781  		4.0621   		2.86282  		2.43675  		2.86752  		1.0      
9.83413  		1.93843  		2.27201  		2.9149   		3.63916  		4.54558  		5.46853  		3.26877  		3.29905  		4.03946  		1.0      
4.47445  		1.37169  		1.19788  		1.18887  		2.89598  		2.70241  		2.84329  		2.48962  		2.42379  		2.49002  		1.0      
5.17341  		1.57702  		1.56571  		1.59385  		2.92139  		2.75517  		3.01806  		2.62072  		2.74478  		2.85343  		1.0      
7.22881  		1.57298  		1.8326   		2.12804  		2.7473   		3.35064  		4.19998  		2.99682  		2.83472  		3.10263  		1.0      
4.94475  		2.1878   		2.20602  		2.33182  		3.41192  		3.22386  		3.35468  		3.11968  		3.4253   		3.6425   		1.0      
8.47565  		1.82716  		2.14655  		2.48875  		3.19124  		3.63233  		4.47861  		3.23945  		3.21739  		3.64888  		1.0      
9.06856  		1.91148  		2.29735  		2.89488  		2.97794  		3.88437  		4.76942  		3.10727  		3.27185  		3.81358  		1.0      
8.47509  		2.37908  		2.60906  		3.15929  		3.38564  		4.29207  		5.07353  		3.59805  		3.68694  		4.18963  		1.0      
4.32752  		1.41186  		1.44117  		1.5013   		2.88332  		2.64816  		2.72958  		2.56533  		2.71173  		2.61169  		1.0      
8.29506  		1.69558  		1.92352  		2.45009  		3.01942  		3.92585  		4.81089  		3.09861  		2.97067  		3.42935  		1.0      
5.88858  		2.37166  		2.68546  		2.92186  		3.39927  		3.16961  		3.24098  		3.21518  		3.87014  		3.96748  		1.0      
7.41868  		2.43477  		2.75684  		3.15429  		3.42437  		3.44288  		3.53812  		3.16719  		3.78885  		3.8848   		1.0      
5.62729  		1.57674  		1.78875  		1.90211  		2.77821  		2.54869  		2.74089  		2.68677  		3.01405  		3.02943  		1.0      
9.84919  		2.10416  		2.67349  		3.17773  		3.34465  		3.77331  		4.61959  		3.33426  		3.78589  		4.21738  		1.0      
5.88149  		1.59986  		1.62699  		1.81485  		2.62883  		3.0575   		3.67085  		3.09113  		2.8665   		2.98835  		1.0      
12.1881  		3.11582  		3.94682  		4.84573  		4.25764  		5.16407  		6.08702  		3.99433  		4.86975  		5.71027  		1.0      
5.88858  		2.37166  		2.68546  		2.92186  		3.39927  		3.16961  		3.24098  		3.21518  		3.87014  		3.96748  		1.0      
5.80403  		1.67304  		1.90187  		1.99048  		2.85151  		2.63127  		2.78457  		2.71552  		3.08977  		3.07855  		1.0      
9.84919  		2.10416  		2.67349  		3.17773  		3.34465  		3.77331  		4.61959  		3.33426  		3.78589  		4.21738  		1.0      
